1.000000	0.000002
1.010000	0.000003
1.020000	0.000003
1.030000	0.000004
1.040000	0.000004
1.050000	0.000005
1.060000	0.000006
1.070000	0.000007
1.080000	0.000009
1.090000	0.000010
1.100000	0.000012
1.110000	0.000014
1.120000	0.000016
1.130000	0.000019
1.140000	0.000022
1.150000	0.000026
1.160000	0.000030
1.170000	0.000035
1.180000	0.000040
1.190000	0.000047
1.200000	0.000054
1.210000	0.000063
1.220000	0.000073
1.230000	0.000084
1.240000	0.000097
1.250000	0.000112
1.260000	0.000129
1.270000	0.000149
1.280000	0.000171
1.290000	0.000197
1.300000	0.000226
1.310000	0.000258
1.320000	0.000296
1.330000	0.000338
1.340000	0.000386
1.350000	0.000440
1.360000	0.000502
1.370000	0.000571
1.380000	0.000649
1.390000	0.000737
1.400000	0.000836
1.410000	0.000948
1.420000	0.001073
1.430000	0.001213
1.440000	0.001369
1.450000	0.001545
1.460000	0.001741
1.470000	0.001959
1.480000	0.002203
1.490000	0.002474
1.500000	0.002775
1.510000	0.003109
1.520000	0.003480
1.530000	0.003891
1.540000	0.004346
1.550000	0.004848
1.560000	0.005403
1.570000	0.006014
1.580000	0.006686
1.590000	0.007426
1.600000	0.008239
1.610000	0.009130
1.620000	0.010106
1.630000	0.011175
1.640000	0.012342
1.650000	0.013617
1.660000	0.015006
1.670000	0.016519
1.680000	0.018164
1.690000	0.019950
1.700000	0.021888
1.710000	0.023988
1.720000	0.026260
1.730000	0.028715
1.740000	0.031365
1.750000	0.034221
1.760000	0.037296
1.770000	0.040603
1.780000	0.044153
1.790000	0.047960
1.800000	0.052038
1.810000	0.056399
1.820000	0.061059
1.830000	0.066030
1.840000	0.071326
1.850000	0.076962
1.860000	0.082950
1.870000	0.089306
1.880000	0.096041
1.890000	0.103170
1.900000	0.110705
1.910000	0.118659
1.920000	0.127042
1.930000	0.135867
1.940000	0.145143
1.950000	0.154881
1.960000	0.165088
1.970000	0.175773
1.980000	0.186941
1.990000	0.198598
2.000000	0.210748
2.010000	0.223392
2.020000	0.236533
2.030000	0.250168
2.040000	0.264295
2.050000	0.278910
2.060000	0.294007
2.070000	0.309576
2.080000	0.325608
2.090000	0.342090
2.100000	0.359007
2.110000	0.376342
2.120000	0.394076
2.130000	0.412188
2.140000	0.430653
2.150000	0.449446
2.160000	0.468537
2.170000	0.487898
2.180000	0.507494
2.190000	0.527291
2.200000	0.547252
2.210000	0.567338
2.220000	0.587508
2.230000	0.607720
2.240000	0.627929
2.250000	0.648089
2.260000	0.668154
2.270000	0.688075
2.280000	0.707803
2.290000	0.727288
2.300000	0.746479
2.310000	0.765326
2.320000	0.783778
2.330000	0.801783
2.340000	0.819291
2.350000	0.836252
2.360000	0.852616
2.370000	0.868334
2.380000	0.883361
2.390000	0.897649
2.400000	0.911156
2.410000	0.923839
2.420000	0.935658
2.430000	0.946576
2.440000	0.956558
2.450000	0.965572
2.460000	0.973588
2.470000	0.980581
2.480000	0.986528
2.490000	0.991408
2.500000	0.995206
2.510000	0.997909
2.520000	0.999508
2.530000	0.999998
2.540000	0.999377
2.550000	0.997648
2.560000	0.994815
2.570000	0.990890
2.580000	0.985883
2.590000	0.979812
2.600000	0.972698
2.610000	0.964563
2.620000	0.955433
2.630000	0.945340
2.640000	0.934314
2.650000	0.922391
2.660000	0.909609
2.670000	0.896008
2.680000	0.881630
2.690000	0.866520
2.700000	0.850723
2.710000	0.834287
2.720000	0.817259
2.730000	0.799690
2.740000	0.781629
2.750000	0.763129
2.760000	0.744238
2.770000	0.725009
2.780000	0.705493
2.790000	0.685740
2.800000	0.665800
2.810000	0.645721
2.820000	0.625553
2.830000	0.605341
2.840000	0.585133
2.850000	0.564970
2.860000	0.544897
2.870000	0.524953
2.880000	0.505178
2.890000	0.485607
2.900000	0.466277
2.910000	0.447219
2.920000	0.428463
2.930000	0.410038
2.940000	0.391970
2.950000	0.374282
2.960000	0.356995
2.970000	0.340128
2.980000	0.323698
2.990000	0.307720
3.000000	0.292206
3.010000	0.277166
3.020000	0.262608
3.030000	0.248538
3.040000	0.234961
3.050000	0.221879
3.060000	0.209293
3.070000	0.197201
3.080000	0.185602
3.090000	0.174491
3.100000	0.163863
3.110000	0.153711
3.120000	0.144028
3.130000	0.134805
3.140000	0.126033
3.150000	0.117701
3.160000	0.109797
3.170000	0.102311
3.180000	0.095229
3.190000	0.088539
3.200000	0.082227
3.210000	0.076281
3.220000	0.070686
3.230000	0.065428
3.240000	0.060495
3.250000	0.055871
3.260000	0.051544
3.270000	0.047498
3.280000	0.043722
3.290000	0.040201
3.300000	0.036923
3.310000	0.033874
3.320000	0.031043
3.330000	0.028416
3.340000	0.025983
3.350000	0.023732
3.360000	0.021652
3.370000	0.019732
3.380000	0.017963
3.390000	0.016334
3.400000	0.014836
3.410000	0.013461
3.420000	0.012199
3.430000	0.011044
3.440000	0.009987
3.450000	0.009021
3.460000	0.008139
3.470000	0.007335
3.480000	0.006604
3.490000	0.005939
3.500000	0.005334
3.510000	0.004786
3.520000	0.004290
3.530000	0.003841
3.540000	0.003435
3.550000	0.003068
3.560000	0.002738
3.570000	0.002440
3.580000	0.002173
3.590000	0.001932
3.600000	0.001716
3.610000	0.001523
3.620000	0.001350
3.630000	0.001195
3.640000	0.001057
3.650000	0.000934
3.660000	0.000824
3.670000	0.000726
3.680000	0.000640
3.690000	0.000562
3.700000	0.000494
3.710000	0.000434
3.720000	0.000380
3.730000	0.000333
3.740000	0.000291
3.750000	0.000254
3.760000	0.000222
3.770000	0.000193
3.780000	0.000168
3.790000	0.000147
3.800000	0.000127
3.810000	0.000110
3.820000	0.000096
3.830000	0.000083
3.840000	0.000072
3.850000	0.000062
3.860000	0.000053
3.870000	0.000046
3.880000	0.000040
3.890000	0.000034
3.900000	0.000029
3.910000	0.000025
3.920000	0.000022
3.930000	0.000018
3.940000	0.000016
3.950000	0.000014
3.960000	0.000012
3.970000	0.000010
3.980000	0.000008
3.990000	0.000007
4.000000	0.000006
4.010000	0.000005
4.020000	0.000004
4.030000	0.000004
4.040000	0.000003
4.050000	0.000003
4.060000	0.000002
4.070000	0.000002
4.080000	0.000002
4.090000	0.000001
4.100000	0.000001
4.110000	0.000001
4.120000	0.000001
4.130000	0.000001
4.140000	0.000001
4.150000	0.000000
4.160000	0.000000
4.170000	0.000000
4.180000	0.000000
4.190000	0.000000
4.200000	0.000000
4.210000	0.000000
4.220000	0.000000
4.230000	0.000000
4.240000	0.000000
4.250000	0.000000
4.260000	0.000000
4.270000	0.000000
4.280000	0.000000
4.290000	0.000000
4.300000	0.000000
4.310000	0.000000
4.320000	0.000000
4.330000	0.000000
4.340000	0.000000
4.350000	0.000000
4.360000	0.000000
4.370000	0.000000
4.380000	0.000000
4.390000	0.000000
4.400000	0.000000
4.410000	0.000000
4.420000	0.000000
4.430000	0.000000
4.440000	0.000000
4.450000	0.000000
4.460000	0.000000
4.470000	0.000000
4.480000	0.000000
4.490000	0.000000
4.500000	0.000000
4.510000	0.000000
4.520000	0.000000
4.530000	0.000000
4.540000	0.000000
4.550000	0.000000
4.560000	0.000000
4.570000	0.000000
4.580000	0.000000
4.590000	0.000000
4.600000	0.000000
4.610000	0.000000
4.620000	0.000000
4.630000	0.000000
4.640000	0.000000
4.650000	0.000000
4.660000	0.000000
4.670000	0.000000
4.680000	0.000000
4.690000	0.000000
4.700000	0.000000
4.710000	0.000000
4.720000	0.000000
4.730000	0.000000
4.740000	0.000000
4.750000	0.000000
4.760000	0.000000
4.770000	0.000000
4.780000	0.000000
4.790000	0.000000
4.800000	0.000000
4.810000	0.000000
4.820000	0.000000
4.830000	0.000000
4.840000	0.000000
4.850000	0.000000
4.860000	0.000000
4.870000	0.000000
4.880000	0.000000
4.890000	0.000000
4.900000	0.000000
4.910000	0.000000
4.920000	0.000000
4.930000	0.000000
4.940000	0.000000
4.950000	0.000000
4.960000	0.000000
4.970000	0.000000
4.980000	0.000000
4.990000	0.000000
5.000000	0.000000
5.010000	0.000000
5.020000	0.000000
5.030000	0.000000
5.040000	0.000000
5.050000	0.000000
5.060000	0.000000
5.070000	0.000000
5.080000	0.000000
5.090000	0.000000
5.100000	0.000000
5.110000	0.000000
5.120000	0.000000
5.130000	0.000000
5.140000	0.000000
5.150000	0.000000
5.160000	0.000000
5.170000	0.000000
5.180000	0.000000
5.190000	0.000000
5.200000	0.000000
5.210000	0.000000
5.220000	0.000000
5.230000	0.000000
5.240000	0.000000
5.250000	0.000000
5.260000	0.000000
5.270000	0.000000
5.280000	0.000000
5.290000	0.000000
5.300000	0.000000
5.310000	0.000000
5.320000	0.000000
5.330000	0.000000
5.340000	0.000000
5.350000	0.000000
5.360000	0.000000
5.370000	0.000000
5.380000	0.000000
5.390000	0.000000
5.400000	0.000000
5.410000	0.000000
5.420000	0.000000
5.430000	0.000000
5.440000	0.000000
5.450000	0.000000
5.460000	0.000000
5.470000	0.000000
5.480000	0.000000
5.490000	0.000000
5.500000	0.000000
5.510000	0.000000
5.520000	0.000000
5.530000	0.000000
5.540000	0.000000
5.550000	0.000000
5.560000	0.000000
5.570000	0.000000
5.580000	0.000000
5.590000	0.000000
5.600000	0.000000
5.610000	0.000000
5.620000	0.000000
5.630000	0.000000
5.640000	0.000000
5.650000	0.000000
5.660000	0.000000
5.670000	0.000000
5.680000	0.000000
5.690000	0.000000
5.700000	0.000000
5.710000	0.000000
5.720000	0.000000
5.730000	0.000000
5.740000	0.000000
5.750000	0.000000
5.760000	0.000000
5.770000	0.000000
5.780000	0.000000
5.790000	0.000000
5.800000	0.000000
5.810000	0.000000
5.820000	0.000000
5.830000	0.000000
5.840000	0.000000
5.850000	0.000000
5.860000	0.000000
5.870000	0.000000
5.880000	0.000000
5.890000	0.000000
5.900000	0.000000
5.910000	0.000000
5.920000	0.000000
5.930000	0.000000
5.940000	0.000000
5.950000	0.000000
5.960000	0.000000
5.970000	0.000000
5.980000	0.000000
5.990000	0.000000
6.000000	0.000000
6.010000	0.000000
6.020000	0.000000
6.030000	0.000000
6.040000	0.000000
6.050000	0.000000
6.060000	0.000000
6.070000	0.000000
6.080000	0.000000
6.090000	0.000000
6.100000	0.000000
6.110000	0.000000
6.120000	0.000000
6.130000	0.000000
6.140000	0.000000
6.150000	0.000000
6.160000	0.000000
6.170000	0.000000
6.180000	0.000000
6.190000	0.000000
6.200000	0.000000
6.210000	0.000000
6.220000	0.000000
6.230000	0.000000
6.240000	0.000000
6.250000	0.000000
6.260000	0.000000
6.270000	0.000000
6.280000	0.000000
6.290000	0.000000
6.300000	0.000000
6.310000	0.000000
6.320000	0.000000
6.330000	0.000000
6.340000	0.000000
6.350000	0.000000
6.360000	0.000000
6.370000	0.000000
6.380000	0.000000
6.390000	0.000000
6.400000	0.000000
6.410000	0.000000
6.420000	0.000000
6.430000	0.000000
6.440000	0.000000
6.450000	0.000000
6.460000	0.000000
6.470000	0.000000
6.480000	0.000000
6.490000	0.000000
6.500000	0.000000
6.510000	0.000000
6.520000	0.000000
6.530000	0.000000
6.540000	0.000000
6.550000	0.000000
6.560000	0.000000
6.570000	0.000000
6.580000	0.000000
6.590000	0.000000
6.600000	0.000000
6.610000	0.000000
6.620000	0.000000
6.630000	0.000000
6.640000	0.000000
6.650000	0.000000
6.660000	0.000000
6.670000	0.000000
6.680000	0.000000
6.690000	0.000000
6.700000	0.000000
6.710000	0.000000
6.720000	0.000000
6.730000	0.000000
6.740000	0.000000
6.750000	0.000000
6.760000	0.000000
6.770000	0.000000
6.780000	0.000000
6.790000	0.000000
6.800000	0.000000
6.810000	0.000000
6.820000	0.000000
6.830000	0.000000
6.840000	0.000000
6.850000	0.000000
6.860000	0.000000
6.870000	0.000000
6.880000	0.000000
6.890000	0.000000
6.900000	0.000000
6.910000	0.000000
6.920000	0.000000
6.930000	0.000000
6.940000	0.000000
6.950000	0.000000
6.960000	0.000000
6.970000	0.000000
6.980000	0.000000
6.990000	0.000000
7.000000	0.000000
7.010000	0.000000
7.020000	0.000000
7.030000	0.000000
7.040000	0.000000
7.050000	0.000000
7.060000	0.000000
7.070000	0.000000
7.080000	0.000000
7.090000	0.000000
7.100000	0.000000
7.110000	0.000000
7.120000	0.000000
7.130000	0.000000
7.140000	0.000000
7.150000	0.000000
7.160000	0.000000
7.170000	0.000000
7.180000	0.000000
7.190000	0.000000
7.200000	0.000000
7.210000	0.000000
7.220000	0.000000
7.230000	0.000000
7.240000	0.000000
7.250000	0.000000
7.260000	0.000000
7.270000	0.000000
7.280000	0.000000
7.290000	0.000000
7.300000	0.000000
7.310000	0.000000
7.320000	0.000000
7.330000	0.000000
7.340000	0.000000
7.350000	0.000000
7.360000	0.000000
7.370000	0.000000
7.380000	0.000000
7.390000	0.000000
7.400000	0.000000
7.410000	0.000000
7.420000	0.000000
7.430000	0.000000
7.440000	0.000000
7.450000	0.000000
7.460000	0.000000
7.470000	0.000000
7.480000	0.000000
7.490000	0.000000
7.500000	0.000000
7.510000	0.000000
7.520000	0.000000
7.530000	0.000000
7.540000	0.000000
7.550000	0.000000
7.560000	0.000000
7.570000	0.000000
7.580000	0.000000
7.590000	0.000000
7.600000	0.000000
7.610000	0.000000
7.620000	0.000000
7.630000	0.000000
7.640000	0.000000
7.650000	0.000000
7.660000	0.000000
7.670000	0.000000
7.680000	0.000000
7.690000	0.000000
7.700000	0.000000
7.710000	0.000000
7.720000	0.000000
7.730000	0.000000
7.740000	0.000000
7.750000	0.000000
7.760000	0.000000
7.770000	0.000000
7.780000	0.000000
7.790000	0.000000
7.800000	0.000000
7.810000	0.000000
7.820000	0.000000
7.830000	0.000000
